n,trial_index,total_s,read_s,compute_s,write_s
1000,72,0.004613789,0.001069502,0.003507418,3.2337e-05
1000,73,0.004868966,0.001098836,0.003710605,5.417e-05
1000,74,0.004886164,0.001041577,0.003788873,5.0668e-05
1000,75,0.005312723,0.001593363,0.003673428,4.0885e-05
1000,76,0.005048776,0.0011908,0.003792992,5.9834e-05
1000,77,0.004846207,0.001118197,0.003677445,4.5828e-05
1000,78,0.005314576,0.001546918,0.003721934,4.0987e-05
1000,79,0.004899347,0.001168556,0.003684139,4.1709e-05
1000,80,0.004822678,0.001089052,0.003689837,3.8745e-05
1000,81,0.004805483,0.001078192,0.00367061,5.1352e-05
1000,82,0.004952776,0.001181819,0.003713865,5.0635e-05
1000,83,0.004752697,0.001028275,0.003685164,3.444e-05
1000,84,0.005305373,0.001561477,0.003694697,4.428e-05
1000,85,0.0049374,0.001148609,0.003739489,4.4383e-05
1000,86,0.004772991,0.001081882,0.003648264,3.7925e-05
1000,87,0.004825471,0.001084855,0.00369357,4.0897e-05
1000,88,0.005130817,0.00114,0.003892315,9.2967e-05
1000,89,0.004623854,0.001047648,0.0035267,4.4484e-05
1000,90,0.004697347,0.00101864,0.003637605,3.485e-05
1000,91,0.004895068,0.001095925,0.003734671,5.9347e-05
1000,92,0.004625802,0.000967186,0.003617002,3.6695e-05
1000,93,0.004626315,0.000982868,0.003588097,5.0738e-05
1000,94,0.004904498,0.001175772,0.003664357,5.8527e-05
1000,95,0.005064807,0.00108219,0.00390687,6.8982e-05
1000,96,0.005271958,0.001624617,0.00357959,6.2935e-05
1000,97,0.005412281,0.001654957,0.003692031,6.027e-05
1000,98,0.004829366,0.001067839,0.003706997,4.9405e-05
1000,99,0.005456151,0.001717379,0.003683422,5.0122e-05
1000,100,0.004619755,0.001053592,0.003511838,4.9508e-05
1000,101,0.004695809,0.001091312,0.003557962,4.1819e-05
1000,102,0.004744804,0.001086494,0.003592402,6.068e-05
1000,103,0.004797182,0.00105882,0.003693159,4.0283e-05
1000,104,0.004772274,0.001053694,0.003660667,5.3095e-05
1000,105,0.004905421,0.001125035,0.003718374,5.6683e-05
1000,106,0.004815221,0.00107891,0.003689981,4.141e-05
1000,107,0.004759051,0.001042932,0.003668662,4.1102e-05
1000,108,0.00536267,0.001690421,0.003622435,4.428e-05
1000,109,0.004771864,0.001057795,0.003656875,5.1045e-05
1000,110,0.004680229,0.000993322,0.003638629,4.3358e-05
1000,111,0.004987523,0.001137539,0.003788586,5.6375e-05
1000,112,0.004730659,0.001002855,0.003667842,5.5043e-05
1000,113,0.004612375,0.001049185,0.00352137,3.5875e-05
1000,114,0.004948266,0.001110377,0.003773621,5.8835e-05
1000,115,0.005362978,0.001616007,0.003693159,4.8687e-05
1000,116,0.005042463,0.001475686,0.003527315,3.4542e-05
1000,117,0.006062332,0.002442358,0.003567905,4.5612e-05
1000,118,0.004889226,0.00103996,0.003790226,5.3505e-05
1000,119,0.004598332,0.001039754,0.0035185,3.362e-05
1000,120,0.005204821,0.001564757,0.003580102,5.2992e-05
1000,121,0.005801368,0.002253452,0.003489903,5.2274e-05
1000,122,0.004819219,0.001098897,0.00366364,5.0839e-05
1000,123,0.004950828,0.001238092,0.003652467,5.4017e-05
1000,124,0.005355906,0.001639479,0.003658821,5.2172e-05
1000,125,0.004608172,0.001024585,0.00352875,5.0225e-05
1000,126,0.004809378,0.001082292,0.003661794,5.7809e-05
1000,127,0.004845458,0.000999575,0.003792789,4.8277e-05
1000,128,0.005206461,0.001670742,0.00348693,4.3869e-05
1000,129,0.004902243,0.001128929,0.003715607,5.2787e-05
1000,130,0.005290307,0.001584335,0.00365052,5.043e-05
1000,131,0.004794004,0.001081267,0.003667022,4.0795e-05
1000,132,0.004811018,0.001112324,0.003653287,4.0384e-05
1000,133,0.006522453,0.001176182,0.003668765,0.001672485
1000,134,0.004939963,0.0010867,0.003800066,4.7868e-05
1000,135,0.004846791,0.001125752,0.003672557,4.223e-05
1000,136,0.004825061,0.001083522,0.003697669,3.7617e-05
1000,137,0.004832748,0.00103176,0.003690802,0.000104857
1000,138,0.004972251,0.001213901,0.003703819,4.8073e-05
1000,139,0.004839719,0.001118372,0.003660257,5.5965e-05
1000,140,0.004594335,0.001029813,0.00350989,4.9917e-05
1000,141,0.004599255,0.00104447,0.003506098,4.346e-05
1000,142,0.0046667,0.001111607,0.00349759,5.2172e-05
1000,143,0.004589209,0.00092967,0.003605727,4.8892e-05
1000,144,0.004761204,0.001158859,0.003545868,5.1557e-05
1000,145,0.00463923,0.00096042,0.003620794,5.3197e-05
1000,146,0.005133379,0.001561067,0.003520652,4.674e-05
1000,147,0.005418123,0.001755919,0.003605113,5.2172e-05
1000,148,0.004590029,0.001038217,0.00350046,4.551e-05
1000,149,0.004725329,0.001167264,0.003502407,4.9507e-05
1000,150,0.004784574,0.001159372,0.003565342,5.4838e-05
1000,151,0.004832339,0.001095617,0.003676657,5.5042e-05
1000,152,0.004922538,0.001192992,0.003674095,4.9815e-05
1000,153,0.004800359,0.001147687,0.003601115,4.674e-05
1000,154,0.00495749,0.001199654,0.00369808,5.371e-05
