n,p,a,b,answer,time_seconds,speedup,efficiency
600000000,5,10.0,20.0,2333.333333333602,0.049182,4.808710503842869,0.9617421007685738
600000000,6,10.0,20.0,2333.333333333144,0.04639,5.098124595818064,0.8496874326363439
600000000,7,10.0,20.0,2333.333333333318,0.034798,6.7964250819012575,0.9709178688430368
600000000,8,10.0,20.0,2333.333333333272,0.051914,4.555649728396964,0.5694562160496205
600000000,9,10.0,20.0,2333.333333333299,0.04193,5.640400667779632,0.6267111853088481
600000000,10,10.0,20.0,2333.333333333405,0.049119,4.814878153056862,0.4814878153056862
600000000,11,10.0,20.0,2333.333333333379,0.044457,5.319792158715162,0.4836174689741057
600000000,12,10.0,20.0,2333.333333333183,0.040975,5.771860890787066,0.4809884075655888
600000000,13,10.0,20.0,2333.333333333189,0.038767,6.100601026646374,0.4692770020497211
600000000,14,10.0,20.0,2333.333333333232,0.035515,6.659214416443756,0.47565817260312543
600000000,15,10.0,20.0,2333.33333333331,0.032717,7.228719014579576,0.4819146009719717
600000000,16,10.0,20.0,2333.333333333271,0.070699,3.3451958302097626,0.20907473938811016
600000000,17,10.0,20.0,2333.333333333429,0.073349,3.2243384367885044,0.18966696686991202
600000000,18,10.0,20.0,2333.333333333316,0.028992,8.157491721854305,0.45319398454746135
600000000,19,10.0,20.0,2333.333333333329,0.031211,7.5775207458908715,0.39881688136267746
600000000,20,10.0,20.0,2333.333333333424,0.061273,3.859807745662853,0.19299038728314263
700000000,1,10.0,20.0,2333.33333333306,0.267588,1.0,1.0
700000000,2,10.0,20.0,2333.333333333097,0.1405,1.9045409252669037,0.9522704626334518
700000000,3,10.0,20.0,2333.333333333285,0.093829,2.8518688252032955,0.9506229417344318
700000000,4,10.0,20.0,2333.333333333377,0.072225,3.7049221183800625,0.9262305295950156
700000000,5,10.0,20.0,2333.333333333491,0.06066,4.411275964391692,0.8822551928783383
700000000,6,10.0,20.0,2333.333333333524,0.052462,5.100606153025047,0.8501010255041744
700000000,7,10.0,20.0,2333.33333333335,0.048943,5.467339558261651,0.781048508323093
700000000,8,10.0,20.0,2333.333333333348,0.051375,5.208525547445255,0.6510656934306569
700000000,9,10.0,20.0,2333.333333333223,0.047556,5.6267978803936405,0.6251997644881823
700000000,10,10.0,20.0,2333.333333333336,0.044309,6.039134261662416,0.6039134261662416
700000000,11,10.0,20.0,2333.333333333467,0.04182,6.398565279770444,0.5816877527064039
700000000,12,10.0,20.0,2333.33333333348,0.041456,6.454747201852566,0.5378956001543805
700000000,13,10.0,20.0,2333.333333333325,0.043542,6.145514675485738,0.4727318981142875
700000000,14,10.0,20.0,2333.33333333333,0.046123,5.801617414305228,0.41440124387894484
700000000,15,10.0,20.0,2333.33333333328,0.066347,4.033158997392497,0.2688772664928331
700000000,16,10.0,20.0,2333.333333333411,0.078171,3.4231108723183787,0.21394442951989867
700000000,17,10.0,20.0,2333.333333333253,0.066154,4.044925476917495,0.23793679275985263
700000000,18,10.0,20.0,2333.333333333332,0.073108,3.660173989166712,0.20334299939815068
700000000,19,10.0,20.0,2333.333333333353,0.031233,8.567476707328787,0.4509198267015151
700000000,20,10.0,20.0,2333.333333333269,0.030145,8.876695969480842,0.4438347984740421
800000000,1,10.0,20.0,2333.33333333333,0.309183,1.0,1.0
800000000,2,10.0,20.0,2333.333333333238,0.15851,1.950558324395937,0.9752791621979685
800000000,3,10.0,20.0,2333.333333333247,0.099186,3.117204040892868,1.039068013630956
800000000,4,10.0,20.0,2333.333333333224,0.080902,3.8216978566660895,0.9554244641665224
800000000,5,10.0,20.0,2333.333333333184,0.067669,4.569049343126099,0.9138098686252197
800000000,6,10.0,20.0,2333.333333333365,0.05555,5.565850585058505,0.9276417641764175
800000000,7,10.0,20.0,2333.333333333373,0.079396,3.8941886241120462,0.5563126605874352
800000000,8,10.0,20.0,2333.33333333322,0.06814,4.5374669797475775,0.5671833724684472
800000000,9,10.0,20.0,2333.333333333348,0.070231,4.402372171832951,0.4891524635369946
800000000,10,10.0,20.0,2333.333333333259,0.049851,6.20214238430523,0.6202142384305229
800000000,11,10.0,20.0,2333.333333333383,0.097383,3.174917593419796,0.2886288721290724
800000000,12,10.0,20.0,2333.333333333269,0.055543,5.566552040761212,0.463879336730101
800000000,13,10.0,20.0,2333.333333333365,0.084046,3.6787354543940225,0.2829796503380017
800000000,14,10.0,20.0,2333.333333333246,0.045297,6.825683820120538,0.48754884429432416
800000000,15,10.0,20.0,2333.333333333354,0.044408,6.962326607818411,0.46415510718789404
800000000,16,10.0,20.0,2333.333333333245,0.038957,7.936519752547681,0.49603248453423004
800000000,17,10.0,20.0,2333.33333333336,0.043796,7.059617316649922,0.4152716068617601
800000000,18,10.0,20.0,2333.333333333234,0.037441,8.257872385887127,0.4587706881048404
800000000,19,10.0,20.0,2333.333333333391,0.0355,8.709380281690141,0.4583884358784285
800000000,20,10.0,20.0,2333.333333333345,0.072595,4.259012328672773,0.21295061643363863
900000000,1,10.0,20.0,2333.333333333465,0.345891,1.0,1.0
900000000,2,10.0,20.0,2333.333333333243,0.1748,1.9787814645308923,0.9893907322654462
