iteration,label,ranks,rank,overall_avg,overall_peak,job_avg,job_peak_rank,section_avg,section_peak,section_job_avg,section_job_peak_rank
0,mpi_matvec,1,0,1.112190825,2689.618029541,1.112190825,2689.618029541,1.112199162,2748.460866383,1.112199162,2748.460866383
0,mpi_matvec,1,0,1.088716797,2733.435340173,1.088716797,2733.435340173,1.088722371,2778.858475652,1.088722371,2778.858475652
0,mpi_matvec,1,0,1.149340197,3323.485954129,1.149340197,3323.485954129,1.149344484,3338.743299325,1.149344484,3338.743299325
0,mpi_matvec,1,0,1.142915423,3385.526841913,1.142915423,3385.526841913,1.142921465,3433.640109053,1.142921465,3433.640109053
0,mpi_matvec,1,0,1.142563356,3417.343013683,1.142563356,3417.343013683,1.142567646,3466.538277712,1.142567646,3466.538277712
0,mpi_matvec,1,0,1.118056675,3110.285501336,1.118056675,3110.285501336,1.118062469,3164.696062823,1.118062469,3164.696062823
0,mpi_matvec,1,0,1.097117144,2734.731050398,1.097117144,2734.731050398,1.097122742,2776.599438901,1.097122742,2776.599438901
0,mpi_matvec,1,0,1.108920782,3339.672552369,1.108920782,3339.672552369,1.108923165,3355.235568404,1.108923165,3355.235568404
0,mpi_matvec,1,0,1.128240432,3279.285885093,1.128240432,3279.285885093,1.128244593,3309.127676782,1.128244593,3309.127676782
0,mpi_matvec,1,0,1.146054211,3110.419926211,1.146054211,3110.419926211,1.146056711,3123.779774587,1.146056711,3123.779774587
0,mpi_matvec,1,0,1.143683081,3192.621462170,1.143683081,3192.621462170,1.143687328,3220.900118625,1.143687328,3220.900118625
0,mpi_matvec,1,0,1.142092197,3249.830753108,1.142092197,3249.830753108,1.142096513,3279.136468396,1.142096513,3279.136468396
0,mpi_matvec,1,0,1.084904753,2841.918304001,1.084904753,2841.918304001,1.084910326,2875.858722950,1.084910326,2875.858722950
0,mpi_matvec,1,0,1.027540513,2934.702891346,1.027540513,2934.702891346,1.027545598,2970.909818746,1.027545598,2970.909818746
0,mpi_matvec,1,0,1.028212743,3165.391715376,1.028212743,3165.391715376,1.028218145,3207.412689739,1.028218145,3207.412689739
0,mpi_matvec,1,0,1.017122092,3221.620637015,1.017122092,3221.620637015,1.017126332,3250.711098873,1.017126332,3250.711098873
0,mpi_matvec,1,0,1.003913029,3280.032765172,1.003913029,3280.032765172,1.003918572,3325.174379319,1.003918572,3325.174379319
0,mpi_matvec,1,0,1.104734923,3265.306107965,1.104734923,3265.306107965,1.104740623,3309.888282830,1.104740623,3309.888282830
0,mpi_matvec,1,0,1.102415104,3084.568638753,1.102415104,3084.568638753,1.102420984,3138.075287398,1.102420984,3138.075287398
0,mpi_matvec,1,0,1.128901336,3294.892859777,1.128901336,3294.892859777,1.128905708,3325.174379319,1.128905708,3325.174379319
0,mpi_matvec,1,0,1.119811840,3193.329447192,1.119811840,3193.329447192,1.119815976,3221.764792490,1.119815976,3221.764792490
0,mpi_matvec,1,0,1.110103271,3236.100460058,1.110103271,3236.100460058,1.110107344,3265.158097138,1.110107344,3265.158097138
0,mpi_matvec,1,0,1.110346124,3084.700729636,1.110346124,3084.700729636,1.110350252,3111.091919264,1.110350252,3111.091919264
0,mpi_matvec,1,0,0.833976231,2799.486766183,0.833976231,2799.486766183,0.833978656,2832.192599362,0.833978656,2832.192599362
0,mpi_matvec,1,0,0.816928530,2746.414435220,0.816928530,2746.414435220,0.816929862,2756.825074009,0.816929862,2756.825074009
0,mpi_matvec,1,0,0.978937383,2083.453894408,0.978937383,2083.453894408,0.978942328,2107.666649540,0.978942328,2107.666649540
0,mpi_matvec,1,0,0.940714164,2665.580651460,0.940714164,2665.580651460,0.940717676,2695.316897259,0.940717676,2695.316897259
0,mpi_matvec,1,0,0.919877511,2589.462353203,0.919877511,2589.462353203,0.919881777,2617.420374409,0.919881777,2617.420374409
0,mpi_matvec,1,0,0.947880454,3310.801471756,0.947880454,3310.801471756,0.947883689,3341.222339943,0.947883689,3341.222339943
0,mpi_matvec,1,0,0.953366625,2589.462310853,0.953366625,2589.462310853,0.953369963,2608.034194914,0.953369963,2608.034194914
0,mpi_matvec,1,0,1.114691437,2466.429153912,1.114691437,2466.429153912,1.114693755,2483.358061612,1.114693755,2483.358061612
0,mpi_matvec,1,0,1.120164712,3085.758345232,1.120164712,3085.758345232,1.120168776,3112.167712312,1.120168776,3112.167712312
0,mpi_matvec,1,0,1.121571319,3281.228590001,1.121571319,3281.228590001,1.121575550,3311.106049295,1.121575550,3311.106049295
0,mpi_matvec,1,0,1.107904070,3296.099615062,1.107904070,3296.099615062,1.107906724,3326.403282125,1.107906724,3326.403282125
0,mpi_matvec,1,0,1.093389392,2675.883587176,1.093389392,2675.883587176,1.093396612,2726.136846424,1.093396612,2726.136846424
0,mpi_matvec,1,0,1.125309571,3251.738771938,1.125309571,3251.738771938,1.125315492,3296.099615062,1.125315492,3296.099615062
0,mpi_matvec,1,0,1.124551173,2947.678705223,1.124551173,2947.678705223,1.124557132,3021.401604996,1.124557132,3021.401604996
0,mpi_matvec,1,0,1.119838240,3296.099615062,1.119838240,3296.099615062,1.119842723,3341.687556736,1.119842723,3341.687556736
0,mpi_matvec,1,0,1.124137982,3280.115178982,1.124137982,3280.115178982,1.124141116,3302.109315577,1.124141116,3302.109315577
0,mpi_matvec,1,0,1.135865256,3826.779685252,1.135865256,3826.779685252,1.135867030,3856.749306020,1.135867030,3856.749306020
0,mpi_matvec,1,0,1.137717027,3917.962637416,1.137717027,3917.962637416,1.137718853,3949.224265782,1.137718853,3949.224265782
0,mpi_matvec,1,0,0.958180972,3416.777073581,0.958180972,3416.777073581,0.958183438,3452.527749547,0.958183438,3452.527749547
0,mpi_matvec,1,0,0.950934405,1408.612668877,0.950934405,1408.612668877,0.950937750,1426.948951541,0.950937750,1426.948951541
0,mpi_matvec,1,0,0.942548345,3887.654728636,0.942548345,3887.654728636,0.942550745,3934.005080919,0.942550745,3934.005080919
0,mpi_matvec,1,0,0.838111216,3934.005080919,0.838111216,3934.005080919,0.838113902,3997.715597513,0.838113902,3997.715597513
0,mpi_matvec,1,0,0.817965727,3603.736143058,0.817965727,3603.736143058,0.817968237,3657.262287620,0.817968237,3657.262287620
0,mpi_matvec,1,0,0.789281047,2096.436060822,0.789281047,2096.436060822,0.789283389,2114.438591830,0.789283389,2114.438591830
0,mpi_matvec,1,0,0.786344135,3114.967721757,0.786344135,3114.967721757,0.786355847,3302.443088835,0.786355847,3302.443088835
0,mpi_matvec,1,0,0.841438633,3405.379122402,0.841438633,3405.379122402,0.841441348,3453.014341455,0.841441348,3453.014341455
0,mpi_matvec,1,0,0.871382082,3769.230811710,0.871382082,3769.230811710,0.871384191,3798.155184430,0.871384191,3798.155184430
0,mpi_matvec,1,0,0.862215955,3526.956031337,0.862215955,3526.956031337,0.862218105,3565.192098482,0.862218105,3565.192098482
0,mpi_matvec,1,0,0.832432462,1741.726804705,0.832432462,1741.726804705,0.832434437,1750.969280736,0.832434437,1750.969280736
0,mpi_matvec,1,0,0.855618770,3216.700560426,0.855618770,3216.700560426,0.855621537,3259.278979895,0.855621537,3259.278979895
0,mpi_matvec,1,0,0.736452103,3370.825169971,0.736452103,3370.825169971,0.736453052,3382.342779808,0.736453052,3382.342779808
0,mpi_matvec,1,0,0.680114565,3292.125786285,0.680114565,3292.125786285,0.680116245,3314.281831059,0.680116245,3314.281831059
0,mpi_matvec,1,0,0.890646086,3029.553616075,0.890646086,3029.553616075,0.890648596,3057.817686996,0.890648596,3057.817686996
0,mpi_matvec,1,0,0.856136704,408.455869830,0.856136704,408.455869830,0.856139226,411.004864998,0.856139226,411.004864998
0,mpi_matvec,1,0,0.833266176,3712.965055474,0.833266176,3712.965055474,0.833268139,3755.364798810,0.833268139,3755.364798810
0,mpi_matvec,1,0,0.827917043,1951.841296953,0.827917043,1951.841296953,0.827918994,1959.647263259,0.827918994,1959.647263259
0,mpi_matvec,1,0,1.130305584,3784.368257204,1.130305584,3784.368257204,1.130309987,3843.287971620,1.130309987,3843.287971620
0,mpi_matvec,1,0,1.102776022,3904.071371821,1.102776022,3904.071371821,1.102778988,3935.110836799,1.102778988,3935.110836799
0,mpi_matvec,1,0,1.095444809,3769.955795550,1.095444809,3769.955795550,1.095447788,3798.891338830,1.095447788,3798.891338830
0,mpi_matvec,1,0,1.091956341,3175.940610472,1.091956341,3175.940610472,1.091960553,3217.334226288,1.091960553,3217.334226288
0,mpi_matvec,1,0,1.072439657,3578.732096239,1.072439657,3578.732096239,1.072443608,3618.105288166,1.072443608,3618.105288166
0,mpi_matvec,1,0,1.096357987,3813.674788378,1.096357987,3813.674788378,1.096362080,3858.419599868,1.096362080,3858.419599868
0,mpi_matvec,1,0,1.057249872,3919.529689131,1.057249872,3919.529689131,1.057254071,3982.768447107,1.057254071,3982.768447107
0,mpi_matvec,1,0,1.135810766,3578.993486512,1.135810766,3578.993486512,1.135813872,3605.061751543,1.135813872,3605.061751543
0,mpi_matvec,1,0,1.137445022,3919.843235651,1.137445022,3919.843235651,1.137449465,3967.129460605,1.137449465,3967.129460605
0,mpi_matvec,1,0,1.144390416,3966.968875782,1.144390416,3966.968875782,1.144393556,3999.347108768,1.144393556,3999.347108768
0,mpi_matvec,1,0,1.059499778,1038.696754234,1.059499778,1038.696754234,1.059502478,1043.096932914,1.059502478,1043.096932914
0,mpi_matvec,1,0,1.110393582,3406.207644240,1.110393582,3406.207644240,1.110397868,3453.866207414,1.110397868,3453.866207414
0,mpi_matvec,1,0,1.103194313,3713.527833159,1.103194313,3713.527833159,1.103198508,3770.245867181,1.103198508,3770.245867181
0,mpi_matvec,1,0,1.133727479,3658.491055771,1.133727479,3658.491055771,1.133730585,3685.873346399,1.133730585,3685.873346399
0,mpi_matvec,1,0,1.128044291,3904.226975403,1.128044291,3904.226975403,1.128047342,3935.584922485,1.128047342,3935.584922485
0,mpi_matvec,1,0,1.123084937,4363.983506035,1.123084937,4363.983506035,1.123087264,4410.295279312,1.123087264,4410.295279312
0,mpi_matvec,1,0,1.108577755,4320.820950839,1.108577755,4320.820950839,1.108579112,4350.781793095,1.108579112,4350.781793095
0,mpi_matvec,1,0,1.114268823,4396.510274241,1.114268823,4396.510274241,1.114271202,4443.364524747,1.114271202,4443.364524747
0,mpi_matvec,1,0,1.109214684,4094.951687723,1.109214684,4094.951687723,1.109217032,4121.852207737,1.109217032,4121.852207737
0,mpi_matvec,1,0,1.109308777,4350.781793095,1.109308777,4350.781793095,1.109312124,4412.119517821,1.109312124,4412.119517821
0,mpi_matvec,1,0,1.111352775,4204.855288964,1.111352775,4204.855288964,1.111356095,4261.978453801,1.111356095,4261.978453801
0,mpi_matvec,1,0,0.925600065,3531.911406751,0.925600065,3531.911406751,0.925602590,3561.986906777,0.925602590,3561.986906777
0,mpi_matvec,1,0,0.905339732,2475.151810297,0.905339732,2475.151810297,0.905341461,2489.836399939,0.905341461,2489.836399939
0,mpi_matvec,1,0,0.920327126,2031.294639174,0.920327126,2031.294639174,0.920328221,2037.892065456,0.920328221,2037.892065456
0,mpi_matvec,1,0,0.890257656,3954.034341160,0.890257656,3954.034341160,0.890259342,3991.642483563,0.890259342,3991.642483563
0,mpi_matvec,1,0,0.715567032,2195.427334248,0.715567032,2195.427334248,0.715568118,2206.896548644,0.715568118,2206.896548644
0,mpi_matvec,1,0,0.720798169,3169.336675661,0.720798169,3169.336675661,0.720799262,3193.294088787,0.720799262,3193.294088787
0,mpi_matvec,1,0,0.721141228,3654.741145374,0.721141228,3654.741145374,0.721142735,3686.742101156,0.721142735,3686.742101156
0,mpi_matvec,1,0,0.694093465,4132.498182907,0.694093465,4132.498182907,0.694094484,4159.760850428,0.694094484,4159.760850428
0,mpi_matvec,1,0,0.645313543,2299.180910847,0.645313543,2299.180910847,0.645314752,2311.762892919,0.645314752,2311.762892919
0,mpi_matvec,1,0,1.114581583,3772.361561532,1.114581583,3772.361561532,1.114585863,3817.818458552,1.114585863,3817.818458552
0,mpi_matvec,1,0,1.115595688,4239.112448691,1.115595688,4239.112448691,1.115598034,4282.082107403,1.115598034,4282.082107403
0,mpi_matvec,1,0,1.110402285,4102.038240059,1.110402285,4102.038240059,1.110405563,4142.260745084,1.110405563,4142.260745084
0,mpi_matvec,1,0,1.104860818,4385.814679548,1.104860818,4385.814679548,1.104863124,4401.045273327,1.104863124,4401.045273327
0,mpi_matvec,1,0,1.106862356,4431.826097360,1.106862356,4431.826097360,1.106865642,4478.813087473,1.106865642,4478.813087473
0,mpi_matvec,1,0,1.016270407,4394.849807225,1.016270407,4394.849807225,1.016273167,4441.051923142,1.016273167,4441.051923142
0,mpi_matvec,1,0,1.097802131,3780.160089315,1.097802131,3780.160089315,1.097804423,3814.064385920,1.097804423,3814.064385920
0,mpi_matvec,1,0,1.120978108,4233.644248482,1.120978108,4233.644248482,1.120980475,4262.120366872,1.120980475,4262.120366872
0,mpi_matvec,1,0,1.107276091,4178.091100943,1.107276091,4178.091100943,1.107278371,4205.684294299,1.107278371,4205.684294299
0,mpi_matvec,1,0,1.126479860,3860.421634890,1.126479860,3860.421634890,1.126484250,3896.024839202,1.126484250,3896.024839202
0,mpi_matvec,1,0,1.117369337,4425.543658539,1.117369337,4425.543658539,1.117370707,4440.897914696,1.117370707,4440.897914696
0,mpi_matvec,1,0,1.114541290,4425.390654223,1.114541290,4425.390654223,1.114543617,4472.240704883,1.114543617,4472.240704883
0,mpi_matvec,1,0,1.130175523,4402.710426085,1.130175523,4402.710426085,1.130177892,4418.058798755,1.130177892,4418.058798755
0,mpi_matvec,1,0,1.042033267,3629.764069258,1.042033267,3629.764069258,1.042037881,3692.911344217,1.042037881,3692.911344217
0,mpi_matvec,1,0,1.101445539,4318.779894838,1.101445539,4318.779894838,1.101447825,4348.416941447,1.101447825,4348.416941447
0,mpi_matvec,1,0,1.088472304,4408.624385354,1.088472304,4408.624385354,1.088474506,4454.808074644,1.088474506,4454.808074644
0,mpi_matvec,1,0,1.080347735,4378.313656687,1.080347735,4378.313656687,1.080350852,4439.357717357,1.080350852,4439.357717357
0,mpi_matvec,1,0,1.044412425,2000.125011541,1.044412425,2000.125011541,1.044415516,2012.736849472,1.044415516,2012.736849472
0,mpi_matvec,1,0,1.082208763,1247.380989222,1.082208763,1247.380989222,1.082210924,1249.816919781,1.082210924,1249.816919781
0,mpi_matvec,1,0,1.123326206,3439.565772985,1.123326206,3439.565772985,1.123328568,3467.613011802,1.123328568,3467.613011802
0,mpi_matvec,1,0,1.127489038,3975.278724446,1.127489038,3975.278724446,1.127491388,4000.250023082,1.127491388,4000.250023082
0,mpi_matvec,1,0,1.179724140,5309.038444071,1.179724140,5309.038444071,1.179726131,5361.752801024,1.179726131,5361.752801024
0,mpi_matvec,1,0,1.136995391,5002.933821887,1.136995391,5002.933821887,1.136996491,5033.869823187,1.136996491,5033.869823187
0,mpi_matvec,1,0,1.134648540,4987.531127631,1.134648540,4987.531127631,1.134650433,5034.026316328,1.134650433,5034.026316328
0,mpi_matvec,1,0,1.125135358,4872.180467594,1.125135358,4872.180467594,1.125137280,4916.540230793,1.125137280,4916.540230793
0,mpi_matvec,1,0,1.135242407,5054.286740015,1.135242407,5054.286740015,1.135244280,5102.040846306,1.135244280,5102.040846306
0,mpi_matvec,1,0,1.130059567,4946.413894092,1.130059567,4946.413894092,1.130061510,4992.141975334,1.130061510,4992.141975334
0,mpi_matvec,1,0,1.002498488,4666.032971775,1.002498488,4666.032971775,1.002500589,4720.279728445,1.002500589,4720.279728445
0,mpi_matvec,1,0,0.971097402,3522.275114636,0.971097402,3522.275114636,0.971099375,3553.099103101,0.971099375,3553.099103101
0,mpi_matvec,1,0,0.954830956,4996.144954178,0.954830956,4996.144954178,0.954832315,5027.152860750,0.954832315,5027.152860750
0,mpi_matvec,1,0,0.971044383,4679.511194739,0.971044383,4679.511194739,0.971045775,4720.279728445,0.971045775,4720.279728445
0,mpi_matvec,1,0,0.795092107,2091.267029849,0.795092107,2091.267029849,0.795093113,2096.680254289,0.795093113,2096.680254289
0,mpi_matvec,1,0,0.787441714,1559.416661994,0.787441714,1559.416661994,0.787442320,1560.919205088,0.787442320,1560.919205088
0,mpi_matvec,1,0,0.780054071,1504.569432914,0.780054071,1504.569432914,0.780055429,1508.745134097,0.780055429,1508.745134097
0,mpi_matvec,1,0,0.780355459,1257.676091950,0.780355459,1257.676091950,0.780356424,1260.612099651,0.780356424,1260.612099651
0,mpi_matvec,1,0,0.835788129,1133.057296278,0.835788129,1133.057296278,0.835788717,1133.850334139,0.835788717,1133.850334139
0,mpi_matvec,1,0,0.693987756,61.455423763,0.693987756,61.455423763,0.693988164,61.469345011,0.693988164,61.469345011
0,mpi_matvec,1,0,0.676123842,22.930802905,0.676123842,22.930802905,0.676124518,22.931773443,0.676124518,22.931773443
0,mpi_matvec,1,0,0.675896316,49.839897022,0.675896316,49.839897022,0.675896984,49.844482139,0.675896984,49.844482139
0,mpi_matvec,1,0,0.681264149,64.551476823,0.681264149,64.551476823,0.681264842,64.556570087,0.681264842,64.556570087
0,mpi_matvec,1,0,0.666475358,66.469473902,0.666475358,66.469473902,0.666476021,66.477629453,0.666476021,66.477629453
0,mpi_matvec,1,0,0.667030656,21.609658077,0.667030656,21.609658077,0.667031318,21.610520001,0.667031318,21.610520001
0,mpi_matvec,1,0,1.120924687,493.218265739,1.120924687,493.218265739,1.121136085,533.191163996,1.121136085,533.191163996
0,mpi_matvec,1,0,0.973484532,438.404212693,0.973484532,438.404212693,0.973652859,469.704087536,0.973652859,469.704087536
0,mpi_matvec,1,0,1.056489754,458.820800356,1.056489754,458.820800356,1.056622469,481.116224998,1.056622469,481.116224998
0,mpi_matvec,1,0,0.989996462,386.772393107,0.989996462,386.772393107,0.990115632,402.495455602,0.990115632,402.495455602
0,mpi_matvec,1,0,0.988359616,448.329959114,0.988359616,448.329959114,0.988478499,469.704087536,0.988478499,469.704087536
0,mpi_matvec,1,0,1.038394342,469.704087536,1.038394342,469.704087536,1.038533211,505.816891518,1.038533211,505.816891518
0,mpi_matvec,1,0,1.055314718,402.576509195,1.055314718,402.576509195,1.055447023,419.639103797,1.055447023,419.639103797
0,mpi_matvec,1,0,0.884743204,448.329959114,0.884743204,448.329959114,0.884845477,469.704087536,0.884845477,469.704087536
0,mpi_matvec,1,0,0.968280989,493.096664884,0.968280989,493.096664884,0.968394886,519.210835160,0.968394886,519.210835160
0,mpi_matvec,1,0,0.813831397,372.231526501,0.813831397,372.231526501,0.813911119,386.772393107,0.813911119,386.772393107
0,mpi_matvec,1,0,1.032285527,469.704087536,1.032285527,469.704087536,1.032468157,519.076081622,1.032468157,519.076081622
0,mpi_matvec,1,0,0.966584002,419.727169832,0.966584002,419.727169832,0.966694898,448.329959114,0.966694898,448.329959114
0,mpi_matvec,1,0,1.051685176,428.816444138,1.051685176,428.816444138,1.051818246,458.820848222,1.051818246,458.820848222
0,mpi_matvec,1,0,1.001716607,358.680077074,1.001716607,358.680077074,1.001886193,386.772359093,1.001886193,386.772359093
0,mpi_matvec,1,0,0.895816583,481.116224998,0.895816583,481.116224998,0.895970632,533.191163996,0.895970632,533.191163996
0,mpi_matvec,1,0,1.029720727,419.727169832,1.029720727,419.727169832,1.029901427,458.715615191,1.029901427,458.715615191
0,mpi_matvec,1,0,1.032643974,419.727169832,1.032643974,419.727169832,1.032772112,448.329959114,1.032772112,448.329959114
0,mpi_matvec,1,0,1.027738453,340.136073957,1.027738453,340.136073957,1.028347058,428.908404654,1.028347058,428.908404654
0,mpi_matvec,1,0,1.009368127,458.715567347,1.009368127,458.715567347,1.009489579,481.116224998,1.009489579,481.116224998
0,mpi_matvec,1,0,1.055884397,469.704087536,1.055884397,469.704087536,1.056073612,505.816891518,1.056073612,505.816891518
0,mpi_matvec,1,0,1.059197881,481.116172367,1.059197881,481.116172367,1.059274385,505.816891518,1.059274385,505.816891518
0,mpi_matvec,1,0,1.056402782,482.509014979,1.056402782,482.509014979,1.056478733,507.227981239,1.056478733,507.227981239
0,mpi_matvec,1,0,1.030710945,482.392689723,1.030710945,482.392689723,1.030856890,520.426711205,1.030856890,520.426711205
0,mpi_matvec,1,0,1.024133842,420.875401156,1.024133842,420.875401156,1.024311813,449.539243615,1.024311813,449.539243615
0,mpi_matvec,1,0,1.063223545,395.647893211,1.063223545,395.647893211,1.063427203,420.875401156,1.063427203,420.875401156
0,mpi_matvec,1,0,1.049098059,460.087421032,1.049098059,460.087421032,1.049288941,507.227981239,1.049288941,507.227981239
0,mpi_matvec,1,0,1.037581888,299.670366839,1.037581888,299.670366839,1.037820750,324.254225829,1.037820750,324.254225829
0,mpi_matvec,1,0,1.053082682,494.437581075,1.053082682,494.437581075,1.053215182,520.426772787,1.053215182,520.426772787
0,mpi_matvec,1,0,1.053457921,439.560431335,1.053457921,439.560431335,1.053590019,459.981558167,1.053590019,459.981558167
0,mpi_matvec,1,0,0.994853228,471.031546153,0.994853228,471.031546153,0.994970475,507.227981239,0.994970475,507.227981239
0,mpi_matvec,1,0,1.059089141,403.714178076,1.059089141,403.714178076,1.059279023,439.560431335,1.059279023,439.560431335
0,mpi_matvec,1,0,0.881678649,482.392689723,0.881678649,482.392689723,0.881797746,507.099375103,0.881797746,507.099375103
0,mpi_matvec,1,0,1.048952571,470.920638088,1.048952571,470.920638088,1.049091269,494.437581075,1.049091269,494.437581075
0,mpi_matvec,1,0,0.978693277,471.031596601,0.978693277,471.031596601,0.978857114,494.559844269,0.978857114,494.559844269
0,mpi_matvec,1,0,1.002688651,470.920638088,1.002688651,470.920638088,1.002815438,507.099433572,1.002815438,507.099433572
0,mpi_matvec,1,0,0.536799324,403.632665771,0.536799324,403.632665771,0.536833997,420.875441432,0.536833997,420.875441432
0,mpi_matvec,1,0,1.088575034,1054.991386872,1.088575034,1054.991386872,1.088595113,1054.991386872,1.088595113,1054.991386872
0,mpi_matvec,1,0,1.094940412,988.997354630,1.094940412,988.997354630,1.094991135,1040.988922178,1.094991135,1040.988922178
0,mpi_matvec,1,0,1.077957037,1069.089938575,1.077957037,1069.089938575,1.077991667,1083.864018425,1.077991667,1083.864018425
0,mpi_matvec,1,0,1.044198558,1040.988922178,1.044198558,1040.988922178,1.044245027,1098.750125267,1.044245027,1098.750125267
0,mpi_matvec,1,0,1.089758293,1083.864018425,1.089758293,1083.864018425,1.089809837,1114.361328246,1.089809837,1114.361328246
0,mpi_matvec,1,0,1.077624581,919.963212550,1.077624581,919.963212550,1.077644492,941.841326600,1.077644492,941.841326600
0,mpi_matvec,1,0,0.929139424,753.508520973,0.929139424,753.508520973,0.929176827,791.217455192,0.929176827,791.217455192
0,mpi_matvec,1,0,1.083880041,869.376222457,1.083880041,869.376222457,1.083930012,909.297548940,1.083930012,909.297548940
0,mpi_matvec,1,0,1.091341341,1027.485173953,1.091341341,1027.485173953,1.091376799,1069.089938575,1.091376799,1069.089938575
0,mpi_matvec,1,0,1.048111441,1027.485233964,1.048111441,1027.485233964,1.048158996,1083.717194719,1.048158996,1083.717194719
0,mpi_matvec,1,0,1.072572894,911.576985309,1.072572894,911.576985309,1.072613284,933.053436762,1.072613284,933.053436762
0,mpi_matvec,1,0,1.026892143,881.154318202,1.026892143,881.154318202,1.026923754,901.205336297,1.026923754,901.205336297
0,mpi_matvec,1,0,1.086172772,979.072330119,1.086172772,979.072330119,1.086211978,1016.647604403,1.086211978,1016.647604403
0,mpi_matvec,1,0,1.038914861,922.190189253,1.038914861,922.190189253,1.038948700,944.064199787,1.038948700,944.064199787
0,mpi_matvec,1,0,1.091320783,1057.361879022,1.091320783,1057.361879022,1.091356282,1086.366122410,1.091356282,1086.366122410
0,mpi_matvec,1,0,1.046801122,1043.432850920,1.046801122,1043.432850920,1.046834323,1071.667822333,1.046834323,1071.667822333
0,mpi_matvec,1,0,1.071422054,922.190189253,1.071422054,922.190189253,1.071456509,944.175618909,1.071456509,944.175618909
0,mpi_matvec,1,0,0.665357789,955.452033655,0.665357789,955.452033655,0.665468743,979.072330119,0.665468743,979.072330119
0,mpi_matvec,1,0,0.978046926,769.897014427,0.978046926,769.897014427,0.978076137,793.021397351,0.978076137,793.021397351
0,mpi_matvec,1,0,0.912565913,1003.890092569,0.912565913,1003.890092569,0.912591523,1029.998689940,0.912591523,1029.998689940
0,mpi_matvec,1,0,0.668714962,1016.776816001,0.668714962,1016.776816001,0.668728855,1043.432912808,0.668728855,1043.432912808
0,mpi_matvec,1,0,1.012948587,891.067043243,1.012948587,891.067043243,1.012967160,911.577032544,1.012967160,911.577032544
0,mpi_matvec,1,0,0.979189712,826.104923345,0.979189712,826.104923345,0.979230713,871.459715968,0.979230713,871.459715968
0,mpi_matvec,1,0,0.990451131,793.100050435,0.990451131,793.100050435,0.990496023,826.019588102,0.990496023,826.019588102
0,mpi_matvec,1,0,0.996239334,777.453848973,0.996239334,777.453848973,0.996281842,809.225163344,0.996281842,809.225163344
0,mpi_matvec,1,0,0.971488189,979.072330119,0.971488189,979.072330119,0.971516534,1003.890092569,0.971516534,1003.890092569
0,mpi_matvec,1,0,0.847781587,1016.647604403,0.847781587,1016.647604403,0.847805431,1057.361879022,0.847805431,1057.361879022
0,mpi_matvec,1,0,1.049836605,1086.366122410,1.049836605,1086.366122410,1.049871451,1117.006391315,1.049871451,1117.006391315
0,mpi_matvec,1,0,1.107931096,1057.501647785,1.107931096,1057.501647785,1.107967622,1101.473213886,1.107967622,1101.473213886
0,mpi_matvec,1,0,1.076424500,672.099465864,1.076424500,672.099465864,1.076458957,683.643825195,1.076458957,683.643825195
0,mpi_matvec,1,0,1.021355691,683.643825195,1.021355691,683.643825195,1.021404217,708.089948546,1.021404217,708.089948546
0,mpi_matvec,1,0,1.034424703,871.459672799,1.034424703,871.459672799,1.034470377,901.205382464,1.034470377,901.205382464
0,mpi_matvec,1,0,1.052260108,967.118008062,1.052260108,967.118008062,1.052283915,979.072330119,1.052283915,979.072330119
0,mpi_matvec,1,0,1.067757005,955.452033655,1.067757005,955.452033655,1.067805447,1003.890092569,1.067805447,1003.890092569
0,mpi_matvec,1,0,0.631243554,1071.667757050,0.631243554,1071.667757050,0.631255468,1101.473213886,0.631255468,1101.473213886
0,mpi_matvec,1,0,1.081088915,1057.361879022,1.081088915,1057.361879022,1.081138317,1117.006462239,1.081138317,1117.006462239
0,mpi_matvec,1,0,1.171634738,1736.111119759,1.171634738,1736.111119759,1.171652306,1753.019071972,1.171652306,1753.019071972
0,mpi_matvec,1,0,1.085764147,1582.417552805,1.085764147,1582.417552805,1.085786455,1640.390060753,1.085786455,1640.390060753
0,mpi_matvec,1,0,1.125174740,1640.390060753,1.125174740,1640.390060753,1.125199014,1686.972830825,1.125199014,1686.972830825
0,mpi_matvec,1,0,1.097223058,1515.279078553,1.097223058,1515.279078553,1.097245773,1554.941209291,1.097245773,1554.941209291
0,mpi_matvec,1,0,1.117881086,1640.390060753,1.117881086,1640.390060753,1.117897516,1655.629127602,1.117897516,1655.629127602
0,mpi_matvec,1,0,1.110761112,1568.490818071,1.110761112,1568.490818071,1.110784232,1625.428901396,1.110784232,1625.428901396
0,mpi_matvec,1,0,1.102286474,1208.134792011,1.102286474,1208.134792011,1.102315948,1268.141471854,1.102315948,1268.141471854
0,mpi_matvec,1,0,1.112626962,1528.273045781,1.112626962,1528.273045781,1.112643159,1568.490755918,1.112643159,1568.490755918
0,mpi_matvec,1,0,1.118860470,1430.501450831,1.118860470,1430.501450831,1.118883802,1477.711204777,1.118883802,1477.711204777
0,mpi_matvec,1,0,1.119899293,1568.490755918,1.119899293,1568.490755918,1.119915931,1610.882396245,1.119915931,1610.882396245
0,mpi_matvec,1,0,1.087400564,1268.141471854,1.087400564,1268.141471854,1.087430340,1314.732279333,1.087430340,1314.732279333
